record_id,survey_code,interview_date,department_code,municipality_code,urban_rural,respondent_age,respondent_sex,household_size,monthly_income_gtq
VIDEO-004944,ENHOGAR,2026-08-09,16,1693,R,35,NR,3,2331.00
VIDEO-004945,ENHOGAR,2026-08-10,17,1794,U,42,F,6,2468.00
VIDEO-004946,ENHOGAR,2026-08-11,18,1895,U,49,M,1,2605.00
VIDEO-004947,ENHOGAR,2026-08-12,19,1996,R,56,X,4,2742.00
VIDEO-004948,ENHOGAR,2026-08-13,20,2097,U,63,NR,7,2879.00
VIDEO-004949,ENHOGAR,2026-08-14,21,2198,U,70,F,2,3016.00
VIDEO-004950,ENHOGAR,2026-08-15,22,2299,R,77,M,5,3153.00
VIDEO-004951,ENHOGAR,2026-08-16,01,0101,U,84,X,8,3290.00
VIDEO-004952,ENHOGAR,2026-08-17,02,0202,U,18,NR,3,3427.00
VIDEO-004953,ENHOGAR,2026-08-18,03,0303,R,25,F,6,3564.00
VIDEO-004954,ENHOGAR,2026-08-19,04,0404,U,32,M,1,3701.00
VIDEO-004955,ENHOGAR,2026-08-20,05,0505,U,39,X,4,3838.00
VIDEO-004956,ENHOGAR,2026-08-01,06,0606,R,46,NR,7,3975.00
VIDEO-004957,ENHOGAR,2026-08-02,07,0707,U,53,F,2,4112.00
VIDEO-004958,ENHOGAR,2026-08-03,08,0808,U,60,M,5,4249.00
VIDEO-004959,ENHOGAR,2026-08-04,09,0909,R,67,X,8,4386.00
VIDEO-004960,ENHOGAR,2026-08-05,10,1010,U,74,NR,3,4523.00
VIDEO-004961,ENHOGAR,2026-08-06,11,1111,U,81,F,6,4660.00
VIDEO-004962,ENHOGAR,2026-08-07,12,1212,R,88,M,1,4797.00
VIDEO-004963,ENHOGAR,2026-08-08,13,1313,U,22,X,4,4934.00
VIDEO-004964,ENHOGAR,2026-08-09,14,1414,U,29,NR,7,5071.00
VIDEO-004965,ENHOGAR,2026-08-10,15,1515,R,36,F,2,5208.00
VIDEO-004966,ENHOGAR,2026-08-11,16,1616,U,43,M,5,5345.00
VIDEO-004967,ENHOGAR,2026-08-12,17,1717,U,50,X,8,5482.00
VIDEO-004968,ENHOGAR,2026-08-13,18,1818,R,57,NR,3,5619.00
VIDEO-004969,ENHOGAR,2026-08-14,19,1919,U,64,F,6,5756.00
VIDEO-004970,ENHOGAR,2026-08-15,20,2020,U,71,M,1,5893.00
VIDEO-004971,ENHOGAR,2026-08-16,21,2121,R,78,X,4,6030.00
VIDEO-004972,ENHOGAR,2026-08-17,22,2222,U,85,NR,7,6167.00
VIDEO-004973,ENHOGAR,2026-08-18,01,0123,U,19,F,2,6304.00
VIDEO-004974,ENHOGAR,2026-08-19,02,0224,R,26,M,5,6441.00
VIDEO-004975,ENHOGAR,2026-08-20,03,0325,U,33,X,8,6578.00
VIDEO-004976,ENHOGAR,2026-08-01,04,0426,U,40,NR,3,6715.00
VIDEO-004977,ENHOGAR,2026-08-02,05,0527,R,47,F,6,6852.00
VIDEO-004978,ENHOGAR,2026-08-03,06,0628,U,54,M,1,6989.00
VIDEO-004979,ENHOGAR,2026-08-04,07,0729,U,61,X,4,7126.00
VIDEO-004980,ENHOGAR,2026-08-05,08,0830,R,68,NR,7,7263.00
VIDEO-004981,ENHOGAR,2026-08-06,09,0931,U,75,F,2,7400.00
VIDEO-004982,ENHOGAR,2026-08-07,10,1032,U,82,M,5,7537.00
VIDEO-004983,ENHOGAR,2026-08-08,11,1133,R,89,X,8,7674.00
VIDEO-004984,ENHOGAR,2026-08-09,12,1234,U,23,NR,3,7811.00
VIDEO-004985,ENHOGAR,2026-08-10,13,1335,U,30,F,6,7948.00
VIDEO-004986,ENHOGAR,2026-08-11,14,1436,R,37,M,1,8085.00
VIDEO-004987,ENHOGAR,2026-08-12,15,1537,U,44,X,4,8222.00
VIDEO-004988,ENHOGAR,2026-08-13,16,1638,U,51,NR,7,8359.00
VIDEO-004989,ENHOGAR,2026-08-14,17,1739,R,58,F,2,8496.00
VIDEO-004990,ENHOGAR,2026-08-15,18,1840,U,65,M,5,1033.00
VIDEO-004991,ENHOGAR,2026-08-16,19,1941,U,72,X,8,1170.00
VIDEO-004992,ENHOGAR,2026-08-17,20,2042,R,79,NR,3,1307.00
VIDEO-004993,ENHOGAR,2026-08-18,21,2143,U,86,F,6,1444.00
VIDEO-004994,ENHOGAR,2026-08-19,22,2244,U,20,M,1,1581.00
VIDEO-004995,ENHOGAR,2026-08-20,01,0145,R,27,X,4,1718.00
VIDEO-004996,ENHOGAR,2026-08-01,02,0246,U,34,NR,7,1855.00
VIDEO-004997,ENHOGAR,2026-08-02,03,0347,U,41,F,2,1992.00
VIDEO-004998,ENHOGAR,2026-08-03,04,0448,R,48,M,5,2129.00
VIDEO-004999,ENHOGAR,2026-08-04,05,0549,U,55,X,8,2266.00
VIDEO-005000,ENHOGAR,2026-08-05,06,0650,U,62,NR,3,2403.00
VIDEO-005001,ENHOGAR,2026-08-06,07,0751,R,69,F,6,2540.00
VIDEO-005002,ENHOGAR,2026-08-07,08,0852,U,76,M,1,2677.00
VIDEO-005003,ENHOGAR,2026-08-08,09,0953,U,83,X,4,2814.00
VIDEO-005004,ENHOGAR,2026-08-09,10,1054,R,90,NR,7,2951.00
VIDEO-005005,ENHOGAR,2026-08-10,11,1155,U,24,F,2,3088.00
VIDEO-005006,ENHOGAR,2026-08-11,12,1256,U,31,M,5,3225.00
VIDEO-005007,ENHOGAR,2026-08-12,13,1357,R,38,X,8,3362.00
VIDEO-005008,ENHOGAR,2026-08-13,14,1458,U,45,NR,3,3499.00
VIDEO-005009,ENHOGAR,2026-08-14,15,1559,U,52,F,6,3636.00
VIDEO-005010,ENHOGAR,2026-08-15,16,1660,R,59,M,1,3773.00
VIDEO-005011,ENHOGAR,2026-08-16,17,1761,U,66,X,4,3910.00
VIDEO-005012,ENHOGAR,2026-08-17,18,1862,U,73,NR,7,4047.00
VIDEO-005013,ENHOGAR,2026-08-18,19,1963,R,80,F,2,4184.00
VIDEO-005014,ENHOGAR,2026-08-19,20,2064,U,87,M,5,4321.00
VIDEO-005015,ENHOGAR,2026-08-20,21,2165,U,21,X,8,4458.00
VIDEO-005016,ENHOGAR,2026-08-01,22,2266,R,28,NR,3,4595.00
VIDEO-005017,ENHOGAR,2026-08-02,01,0167,U,35,F,6,4732.00
VIDEO-005018,ENHOGAR,2026-08-03,02,0268,U,42,M,1,4869.00
VIDEO-005019,ENHOGAR,2026-08-04,03,0369,R,49,X,4,5006.00
VIDEO-005020,ENHOGAR,2026-08-05,04,0470,U,56,NR,7,5143.00
VIDEO-005021,ENHOGAR,2026-08-06,05,0571,U,63,F,2,5280.00
VIDEO-005022,ENHOGAR,2026-08-07,06,0672,R,70,M,5,5417.00
VIDEO-005023,ENHOGAR,2026-08-08,07,0773,U,77,X,8,5554.00
VIDEO-005024,ENHOGAR,2026-08-09,08,0874,U,84,NR,3,5691.00
VIDEO-005025,ENHOGAR,2026-08-10,09,0975,R,18,F,6,5828.00
VIDEO-005026,ENHOGAR,2026-08-11,10,1076,U,25,M,1,5965.00
VIDEO-005027,ENHOGAR,2026-08-12,11,1177,U,32,X,4,6102.00
VIDEO-005028,ENHOGAR,2026-08-13,12,1278,R,39,NR,7,6239.00
VIDEO-005029,ENHOGAR,2026-08-14,13,1379,U,46,F,2,6376.00
VIDEO-005030,ENHOGAR,2026-08-15,14,1480,U,53,M,5,6513.00
VIDEO-005031,ENHOGAR,2026-08-16,15,1581,R,60,X,8,6650.00
VIDEO-005032,ENHOGAR,2026-08-17,16,1682,U,67,NR,3,6787.00
VIDEO-005033,ENHOGAR,2026-08-18,17,1783,U,74,F,6,6924.00
VIDEO-005034,ENHOGAR,2026-08-19,18,1884,R,81,M,1,7061.00
VIDEO-005035,ENHOGAR,2026-08-20,19,1985,U,88,X,4,7198.00
VIDEO-005036,ENHOGAR,2026-08-01,20,2086,U,22,NR,7,7335.00
VIDEO-005037,ENHOGAR,2026-08-02,21,2187,R,29,F,2,7472.00
VIDEO-005038,ENHOGAR,2026-08-03,22,2288,U,36,M,5,7609.00
VIDEO-005039,ENHOGAR,2026-08-04,01,0189,U,43,X,8,7746.00
VIDEO-005040,ENHOGAR,2026-08-05,02,0290,R,50,NR,3,7883.00
VIDEO-005041,ENHOGAR,2026-08-06,03,0391,U,57,F,6,8020.00
VIDEO-005042,ENHOGAR,2026-08-07,04,0492,U,64,M,1,8157.00
VIDEO-005043,ENHOGAR,2026-08-08,05,0593,R,71,X,4,8294.00
VIDEO-005044,ENHOGAR,2026-08-09,06,0694,U,78,NR,7,8431.00
VIDEO-005045,ENHOGAR,2026-08-10,07,0795,U,85,F,2,968.00
VIDEO-005046,ENHOGAR,2026-08-11,08,0896,R,19,M,5,1105.00
VIDEO-005047,ENHOGAR,2026-08-12,09,0997,U,26,X,8,1242.00
VIDEO-005048,ENHOGAR,2026-08-13,10,1098,U,33,NR,3,1379.00
VIDEO-005049,ENHOGAR,2026-08-14,11,1199,R,40,F,6,1516.00
VIDEO-005050,ENHOGAR,2026-08-15,12,1201,U,47,M,1,1653.00
VIDEO-005051,ENHOGAR,2026-08-16,13,1302,U,54,X,4,1790.00
VIDEO-005052,ENHOGAR,2026-08-17,14,1403,R,61,NR,7,1927.00
VIDEO-005053,ENHOGAR,2026-08-18,15,1504,U,68,F,2,2064.00
VIDEO-005054,ENHOGAR,2026-08-19,16,1605,U,75,M,5,2201.00
VIDEO-005055,ENHOGAR,2026-08-20,17,1706,R,82,X,8,2338.00
VIDEO-005056,ENHOGAR,2026-08-01,18,1807,U,89,NR,3,2475.00
VIDEO-005057,ENHOGAR,2026-08-02,19,1908,U,23,F,6,2612.00
VIDEO-005058,ENHOGAR,2026-08-03,20,2009,R,30,M,1,2749.00
VIDEO-005059,ENHOGAR,2026-08-04,21,2110,U,37,X,4,2886.00
VIDEO-005060,ENHOGAR,2026-08-05,22,2211,U,44,NR,7,3023.00
VIDEO-005061,ENHOGAR,2026-08-06,01,0112,R,51,F,2,3160.00
VIDEO-005062,ENHOGAR,2026-08-07,02,0213,U,58,M,5,3297.00
VIDEO-005063,ENHOGAR,2026-08-08,03,0314,U,65,X,8,3434.00
VIDEO-005064,ENHOGAR,2026-08-09,04,0415,R,72,NR,3,3571.00
VIDEO-005065,ENHOGAR,2026-08-10,05,0516,U,79,F,6,3708.00
VIDEO-005066,ENHOGAR,2026-08-11,06,0617,U,86,M,1,3845.00
VIDEO-005067,ENHOGAR,2026-08-12,07,0718,R,20,X,4,3982.00
VIDEO-005068,ENHOGAR,2026-08-13,08,0819,U,27,NR,7,4119.00
VIDEO-005069,ENHOGAR,2026-08-14,09,0920,U,34,F,2,4256.00
VIDEO-005070,ENHOGAR,2026-08-15,10,1021,R,41,M,5,4393.00
VIDEO-005071,ENHOGAR,2026-08-16,11,1122,U,48,X,8,4530.00
VIDEO-005072,ENHOGAR,2026-08-17,12,1223,U,55,NR,3,4667.00
VIDEO-005073,ENHOGAR,2026-08-18,13,1324,R,62,F,6,4804.00
VIDEO-005074,ENHOGAR,2026-08-19,14,1425,U,69,M,1,4941.00
VIDEO-005075,ENHOGAR,2026-08-20,15,1526,U,76,X,4,5078.00
VIDEO-005076,ENHOGAR,2026-08-01,16,1627,R,83,NR,7,5215.00
VIDEO-005077,ENHOGAR,2026-08-02,17,1728,U,90,F,2,5352.00
VIDEO-005078,ENHOGAR,2026-08-03,18,1829,U,24,M,5,5489.00
VIDEO-005079,ENHOGAR,2026-08-04,19,1930,R,31,X,8,5626.00
VIDEO-005080,ENHOGAR,2026-08-05,20,2031,U,38,NR,3,5763.00
VIDEO-005081,ENHOGAR,2026-08-06,21,2132,U,45,F,6,5900.00
VIDEO-005082,ENHOGAR,2026-08-07,22,2233,R,52,M,1,6037.00
VIDEO-005083,ENHOGAR,2026-08-08,01,0134,U,59,X,4,6174.00
VIDEO-005084,ENHOGAR,2026-08-09,02,0235,U,66,NR,7,6311.00
VIDEO-005085,ENHOGAR,2026-08-10,03,0336,R,73,F,2,6448.00
VIDEO-005086,ENHOGAR,2026-08-11,04,0437,U,80,M,5,6585.00
VIDEO-005087,ENHOGAR,2026-08-12,05,0538,U,87,X,8,6722.00
VIDEO-005088,ENHOGAR,2026-08-13,06,0639,R,21,NR,3,6859.00
VIDEO-005089,ENHOGAR,2026-08-14,07,0740,U,28,F,6,6996.00
VIDEO-005090,ENHOGAR,2026-08-15,08,0841,U,35,M,1,7133.00
VIDEO-005091,ENHOGAR,2026-08-16,09,0942,R,42,X,4,7270.00
VIDEO-005092,ENHOGAR,2026-08-17,10,1043,U,49,NR,7,7407.00
VIDEO-005093,ENHOGAR,2026-08-18,11,1144,U,56,F,2,7544.00
VIDEO-005094,ENHOGAR,2026-08-19,12,1245,R,63,M,5,7681.00
VIDEO-005095,ENHOGAR,2026-08-20,13,1346,U,70,X,8,7818.00
VIDEO-005096,ENHOGAR,2026-08-01,14,1447,U,77,NR,3,7955.00
VIDEO-005097,ENHOGAR,2026-08-02,15,1548,R,84,F,6,8092.00
VIDEO-005098,ENHOGAR,2026-08-03,16,1649,U,18,M,1,8229.00
VIDEO-005099,ENHOGAR,2026-08-04,17,1750,U,25,X,4,8366.00
VIDEO-005100,ENHOGAR,2026-08-05,18,1851,R,32,NR,7,903.00
VIDEO-005101,ENHOGAR,2026-08-06,19,1952,U,39,F,2,1040.00
VIDEO-005102,ENHOGAR,2026-08-07,20,2053,U,46,M,5,1177.00
VIDEO-005103,ENHOGAR,2026-08-08,21,2154,R,53,X,8,1314.00
VIDEO-005104,ENHOGAR,2026-08-09,22,2255,U,60,NR,3,1451.00
VIDEO-005105,ENHOGAR,2026-08-10,01,0156,U,67,F,6,1588.00
VIDEO-005106,ENHOGAR,2026-08-11,02,0257,R,74,M,1,1725.00
VIDEO-005107,ENHOGAR,2026-08-12,03,0358,U,81,X,4,1862.00
VIDEO-005108,ENHOGAR,2026-08-13,04,0459,U,88,NR,7,1999.00
VIDEO-005109,ENHOGAR,2026-08-14,05,0560,R,22,F,2,2136.00
VIDEO-005110,ENHOGAR,2026-08-15,06,0661,U,29,M,5,2273.00
VIDEO-005111,ENHOGAR,2026-08-16,07,0762,U,36,X,8,2410.00
VIDEO-005112,ENHOGAR,2026-08-17,08,0863,R,43,NR,3,2547.00
VIDEO-005113,ENHOGAR,2026-08-18,09,0964,U,50,F,6,2684.00
VIDEO-005114,ENHOGAR,2026-08-19,10,1065,U,57,M,1,2821.00
VIDEO-005115,ENHOGAR,2026-08-20,11,1166,R,64,X,4,2958.00
VIDEO-005116,ENHOGAR,2026-08-01,12,1267,U,71,NR,7,3095.00
VIDEO-005117,ENHOGAR,2026-08-02,13,1368,U,78,F,2,3232.00
VIDEO-005118,ENHOGAR,2026-08-03,14,1469,R,85,M,5,3369.00
VIDEO-005119,ENHOGAR,2026-08-04,15,1570,U,19,X,8,3506.00
VIDEO-005120,ENHOGAR,2026-08-05,16,1671,U,26,NR,3,3643.00
VIDEO-005121,ENHOGAR,2026-08-06,17,1772,R,33,F,6,3780.00
VIDEO-005122,ENHOGAR,2026-08-07,18,1873,U,40,M,1,3917.00
VIDEO-005123,ENHOGAR,2026-08-08,19,1974,U,47,X,4,4054.00
VIDEO-005124,ENHOGAR,2026-08-09,20,2075,R,54,NR,7,4191.00
VIDEO-005125,ENHOGAR,2026-08-10,21,2176,U,61,F,2,4328.00
VIDEO-005126,ENHOGAR,2026-08-11,22,2277,U,68,M,5,4465.00
VIDEO-005127,ENHOGAR,2026-08-12,01,0178,R,75,X,8,4602.00
VIDEO-005128,ENHOGAR,2026-08-13,02,0279,U,82,NR,3,4739.00
VIDEO-005129,ENHOGAR,2026-08-14,03,0380,U,89,F,6,4876.00
VIDEO-005130,ENHOGAR,2026-08-15,04,0481,R,23,M,1,5013.00
VIDEO-005131,ENHOGAR,2026-08-16,05,0582,U,30,X,4,5150.00
VIDEO-005132,ENHOGAR,2026-08-17,06,0683,U,37,NR,7,5287.00
VIDEO-005133,ENHOGAR,2026-08-18,07,0784,R,44,F,2,5424.00
VIDEO-005134,ENHOGAR,2026-08-19,08,0885,U,51,M,5,5561.00
VIDEO-005135,ENHOGAR,2026-08-20,09,0986,U,58,X,8,5698.00
VIDEO-005136,ENHOGAR,2026-08-01,10,1087,R,65,NR,3,5835.00
VIDEO-005137,ENHOGAR,2026-08-02,11,1188,U,72,F,6,5972.00
VIDEO-005138,ENHOGAR,2026-08-03,12,1289,U,79,M,1,6109.00
VIDEO-005139,ENHOGAR,2026-08-04,13,1390,R,86,X,4,6246.00
VIDEO-005140,ENHOGAR,2026-08-05,14,1491,U,20,NR,7,6383.00
VIDEO-005141,ENHOGAR,2026-08-06,15,1592,U,27,F,2,6520.00
VIDEO-005142,ENHOGAR,2026-08-07,16,1693,R,34,M,5,6657.00
VIDEO-005143,ENHOGAR,2026-08-08,17,1794,U,41,X,8,6794.00
VIDEO-005144,ENHOGAR,2026-08-09,18,1895,U,48,NR,3,6931.00
VIDEO-005145,ENHOGAR,2026-08-10,19,1996,R,55,F,6,7068.00
VIDEO-005146,ENHOGAR,2026-08-11,20,2097,U,62,M,1,7205.00
VIDEO-005147,ENHOGAR,2026-08-12,21,2198,U,69,X,4,7342.00
VIDEO-005148,ENHOGAR,2026-08-13,22,2299,R,76,NR,7,7479.00
VIDEO-005149,ENHOGAR,2026-08-14,01,0101,U,83,F,2,7616.00
VIDEO-005150,ENHOGAR,2026-08-15,02,0202,U,90,M,5,7753.00
VIDEO-005151,ENHOGAR,2026-08-16,03,0303,R,24,X,8,7890.00
VIDEO-005152,ENHOGAR,2026-08-17,04,0404,U,31,NR,3,8027.00
VIDEO-005153,ENHOGAR,2026-08-18,05,0505,U,38,F,6,8164.00
VIDEO-005154,ENHOGAR,2026-08-19,06,0606,R,45,M,1,8301.00
VIDEO-005155,ENHOGAR,2026-08-20,07,0707,U,52,X,4,8438.00
VIDEO-005156,ENHOGAR,2026-08-01,08,0808,U,59,NR,7,975.00
VIDEO-005157,ENHOGAR,2026-08-02,09,0909,R,66,F,2,1112.00
VIDEO-005158,ENHOGAR,2026-08-03,10,1010,U,73,M,5,1249.00
VIDEO-005159,ENHOGAR,2026-08-04,11,1111,U,80,X,8,1386.00
VIDEO-005160,ENHOGAR,2026-08-05,12,1212,R,87,NR,3,1523.00
VIDEO-005161,ENHOGAR,2026-08-06,13,1313,U,21,F,6,1660.00
VIDEO-005162,ENHOGAR,2026-08-07,14,1414,U,28,M,1,1797.00
VIDEO-005163,ENHOGAR,2026-08-08,15,1515,R,35,X,4,1934.00
VIDEO-005164,ENHOGAR,2026-08-09,16,1616,U,42,NR,7,2071.00
VIDEO-005165,ENHOGAR,2026-08-10,17,1717,U,49,F,2,2208.00
VIDEO-005166,ENHOGAR,2026-08-11,18,1818,R,56,M,5,2345.00
VIDEO-005167,ENHOGAR,2026-08-12,19,1919,U,63,X,8,2482.00
VIDEO-005168,ENHOGAR,2026-08-13,20,2020,U,70,NR,3,2619.00
VIDEO-005169,ENHOGAR,2026-08-14,21,2121,R,77,F,6,2756.00
VIDEO-005170,ENHOGAR,2026-08-15,22,2222,U,84,M,1,2893.00
VIDEO-005171,ENHOGAR,2026-08-16,01,0123,U,18,X,4,3030.00
VIDEO-005172,ENHOGAR,2026-08-17,02,0224,R,25,NR,7,3167.00
VIDEO-005173,ENHOGAR,2026-08-18,03,0325,U,32,F,2,3304.00
VIDEO-005174,ENHOGAR,2026-08-19,04,0426,U,39,M,5,3441.00
VIDEO-005175,ENHOGAR,2026-08-20,05,0527,R,46,X,8,3578.00
VIDEO-005176,ENHOGAR,2026-08-01,06,0628,U,53,NR,3,3715.00
VIDEO-005177,ENHOGAR,2026-08-02,07,0729,U,60,F,6,3852.00
VIDEO-005178,ENHOGAR,2026-08-03,08,0830,R,67,M,1,3989.00
VIDEO-005179,ENHOGAR,2026-08-04,09,0931,U,74,X,4,4126.00
VIDEO-005180,ENHOGAR,2026-08-05,10,1032,U,81,NR,7,4263.00
VIDEO-005181,ENHOGAR,2026-08-06,11,1133,R,88,F,2,4400.00
VIDEO-005182,ENHOGAR,2026-08-07,12,1234,U,22,M,5,4537.00
VIDEO-005183,ENHOGAR,2026-08-08,13,1335,U,29,X,8,4674.00
VIDEO-005184,ENHOGAR,2026-08-09,14,1436,R,36,NR,3,4811.00
VIDEO-005185,ENHOGAR,2026-08-10,15,1537,U,43,F,6,4948.00
VIDEO-005186,ENHOGAR,2026-08-11,16,1638,U,50,M,1,5085.00
VIDEO-005187,ENHOGAR,2026-08-12,17,1739,R,57,X,4,5222.00
VIDEO-005188,ENHOGAR,2026-08-13,18,1840,U,64,NR,7,5359.00
VIDEO-005189,ENHOGAR,2026-08-14,19,1941,U,71,F,2,5496.00
VIDEO-005190,ENHOGAR,2026-08-15,20,2042,R,78,M,5,5633.00
VIDEO-005191,ENHOGAR,2026-08-16,21,2143,U,85,X,8,5770.00
VIDEO-005192,ENHOGAR,2026-08-17,22,2244,U,19,NR,3,5907.00
VIDEO-005193,ENHOGAR,2026-08-18,01,0145,R,26,F,6,6044.00
VIDEO-005194,ENHOGAR,2026-08-19,02,0246,U,33,M,1,6181.00
VIDEO-005195,ENHOGAR,2026-08-20,03,0347,U,40,X,4,6318.00
VIDEO-005196,ENHOGAR,2026-08-01,04,0448,R,47,NR,7,6455.00
VIDEO-005197,ENHOGAR,2026-08-02,05,0549,U,54,F,2,6592.00
VIDEO-005198,ENHOGAR,2026-08-03,06,0650,U,61,M,5,6729.00
VIDEO-005199,ENHOGAR,2026-08-04,07,0751,R,68,X,8,6866.00
VIDEO-005200,ENHOGAR,2026-08-05,08,0852,U,75,NR,3,7003.00
VIDEO-005201,ENHOGAR,2026-08-06,09,0953,U,82,F,6,7140.00
VIDEO-005202,ENHOGAR,2026-08-07,10,1054,R,89,M,1,7277.00
VIDEO-005203,ENHOGAR,2026-08-08,11,1155,U,23,X,4,7414.00
VIDEO-005204,ENHOGAR,2026-08-09,12,1256,U,30,NR,7,7551.00
VIDEO-005205,ENHOGAR,2026-08-10,13,1357,R,37,F,2,7688.00
VIDEO-005206,ENHOGAR,2026-08-11,14,1458,U,44,M,5,7825.00
VIDEO-005207,ENHOGAR,2026-08-12,15,1559,U,51,X,8,7962.00
VIDEO-005208,ENHOGAR,2026-08-13,16,1660,R,58,NR,3,8099.00
VIDEO-005209,ENHOGAR,2026-08-14,17,1761,U,65,F,6,8236.00
VIDEO-005210,ENHOGAR,2026-08-15,18,1862,U,72,M,1,8373.00
VIDEO-005211,ENHOGAR,2026-08-16,19,1963,R,79,X,4,910.00
VIDEO-005212,ENHOGAR,2026-08-17,20,2064,U,86,NR,7,1047.00
VIDEO-005213,ENHOGAR,2026-08-18,21,2165,U,20,F,2,1184.00
VIDEO-005214,ENHOGAR,2026-08-19,22,2266,R,27,M,5,1321.00
VIDEO-005215,ENHOGAR,2026-08-20,01,0167,U,34,X,8,1458.00
VIDEO-005216,ENHOGAR,2026-08-01,02,0268,U,41,NR,3,1595.00
VIDEO-005217,ENHOGAR,2026-08-02,03,0369,R,48,F,6,1732.00
VIDEO-005218,ENHOGAR,2026-08-03,04,0470,U,55,M,1,1869.00
VIDEO-005219,ENHOGAR,2026-08-04,05,0571,U,62,X,4,2006.00
VIDEO-005220,ENHOGAR,2026-08-05,06,0672,R,69,NR,7,2143.00
VIDEO-005221,ENHOGAR,2026-08-06,07,0773,U,76,F,2,2280.00
VIDEO-005222,ENHOGAR,2026-08-07,08,0874,U,83,M,5,2417.00
VIDEO-005223,ENHOGAR,2026-08-08,09,0975,R,90,X,8,2554.00
VIDEO-005224,ENHOGAR,2026-08-09,10,1076,U,24,NR,3,2691.00
VIDEO-005225,ENHOGAR,2026-08-10,11,1177,U,31,F,6,2828.00
VIDEO-005226,ENHOGAR,2026-08-11,12,1278,R,38,M,1,2965.00
VIDEO-005227,ENHOGAR,2026-08-12,13,1379,U,45,X,4,3102.00
VIDEO-005228,ENHOGAR,2026-08-13,14,1480,U,52,NR,7,3239.00
VIDEO-005229,ENHOGAR,2026-08-14,15,1581,R,59,F,2,3376.00
VIDEO-005230,ENHOGAR,2026-08-15,16,1682,U,66,M,5,3513.00
VIDEO-005231,ENHOGAR,2026-08-16,17,1783,U,73,X,8,3650.00
VIDEO-005232,ENHOGAR,2026-08-17,18,1884,R,80,NR,3,3787.00
VIDEO-005233,ENHOGAR,2026-08-18,19,1985,U,87,F,6,3924.00
VIDEO-005234,ENHOGAR,2026-08-19,20,2086,U,21,M,1,4061.00
VIDEO-005235,ENHOGAR,2026-08-20,21,2187,R,28,X,4,4198.00
VIDEO-005236,ENHOGAR,2026-08-01,22,2288,U,35,NR,7,4335.00
VIDEO-005237,ENHOGAR,2026-08-02,01,0189,U,42,F,2,4472.00
VIDEO-005238,ENHOGAR,2026-08-03,02,0290,R,49,M,5,4609.00
VIDEO-005239,ENHOGAR,2026-08-04,03,0391,U,56,X,8,4746.00
VIDEO-005240,ENHOGAR,2026-08-05,04,0492,U,63,NR,3,4883.00
VIDEO-005241,ENHOGAR,2026-08-06,05,0593,R,70,F,6,5020.00
VIDEO-005242,ENHOGAR,2026-08-07,06,0694,U,77,M,1,5157.00
VIDEO-005243,ENHOGAR,2026-08-08,07,0795,U,84,X,4,5294.00
VIDEO-005244,ENHOGAR,2026-08-09,08,0896,R,18,NR,7,5431.00
VIDEO-005245,ENHOGAR,2026-08-10,09,0997,U,25,F,2,5568.00
VIDEO-005246,ENHOGAR,2026-08-11,10,1098,U,32,M,5,5705.00
VIDEO-005247,ENHOGAR,2026-08-12,11,1199,R,39,X,8,5842.00
VIDEO-005248,ENHOGAR,2026-08-13,12,1201,U,46,NR,3,5979.00
VIDEO-005249,ENHOGAR,2026-08-14,13,1302,U,53,F,6,6116.00
VIDEO-005250,ENHOGAR,2026-08-15,14,1403,R,60,M,1,6253.00
VIDEO-005251,ENHOGAR,2026-08-16,15,1504,U,67,X,4,6390.00
VIDEO-005252,ENHOGAR,2026-08-17,16,1605,U,74,NR,7,6527.00
VIDEO-005253,ENHOGAR,2026-08-18,17,1706,R,81,F,2,6664.00
VIDEO-005254,ENHOGAR,2026-08-19,18,1807,U,88,M,5,6801.00
VIDEO-005255,ENHOGAR,2026-08-20,19,1908,U,22,X,8,6938.00
VIDEO-005256,ENHOGAR,2026-08-01,20,2009,R,29,NR,3,7075.00
VIDEO-005257,ENHOGAR,2026-08-02,21,2110,U,36,F,6,7212.00
VIDEO-005258,ENHOGAR,2026-08-03,22,2211,U,43,M,1,7349.00
VIDEO-005259,ENHOGAR,2026-08-04,01,0112,R,50,X,4,7486.00
VIDEO-005260,ENHOGAR,2026-08-05,02,0213,U,57,NR,7,7623.00
VIDEO-005261,ENHOGAR,2026-08-06,03,0314,U,64,F,2,7760.00
VIDEO-005262,ENHOGAR,2026-08-07,04,0415,R,71,M,5,7897.00
VIDEO-005263,ENHOGAR,2026-08-08,05,0516,U,78,X,8,8034.00
VIDEO-005264,ENHOGAR,2026-08-09,06,0617,U,85,NR,3,8171.00
VIDEO-005265,ENHOGAR,2026-08-10,07,0718,R,19,F,6,8308.00
VIDEO-005266,ENHOGAR,2026-08-11,08,0819,U,26,M,1,8445.00
VIDEO-005267,ENHOGAR,2026-08-12,09,0920,U,33,X,4,982.00
VIDEO-005268,ENHOGAR,2026-08-13,10,1021,R,40,NR,7,1119.00
VIDEO-005269,ENHOGAR,2026-08-14,11,1122,U,47,F,2,1256.00
VIDEO-005270,ENHOGAR,2026-08-15,12,1223,U,54,M,5,1393.00
VIDEO-005271,ENHOGAR,2026-08-16,13,1324,R,61,X,8,1530.00
VIDEO-005272,ENHOGAR,2026-08-17,14,1425,U,68,NR,3,1667.00
VIDEO-005273,ENHOGAR,2026-08-18,15,1526,U,75,F,6,1804.00
