record_id,survey_code,interview_date,department_code,municipality_code,urban_rural,respondent_age,respondent_sex,household_size,monthly_income_gtq
HOGAR-005750,ENHOGAR,2026-08-10,08,0808,U,45,M,3,5850.00
HOGAR-005751,ENHOGAR,2026-08-11,09,0909,R,52,X,6,5987.00
HOGAR-005752,ENHOGAR,2026-08-12,10,1010,U,59,NR,1,6124.00
HOGAR-005753,ENHOGAR,2026-08-13,11,1111,U,66,F,4,6261.00
HOGAR-005754,ENHOGAR,2026-08-14,12,1212,R,73,M,7,6398.00
HOGAR-005755,ENHOGAR,2026-08-15,13,1313,U,80,X,2,6535.00
HOGAR-005756,ENHOGAR,2026-08-16,14,1414,U,87,NR,5,6672.00
HOGAR-005757,ENHOGAR,2026-08-17,15,1515,R,21,F,8,6809.00
HOGAR-005758,ENHOGAR,2026-08-18,16,1616,U,28,M,3,6946.00
HOGAR-005759,ENHOGAR,2026-08-19,17,1717,U,35,X,6,7083.00
HOGAR-005760,ENHOGAR,2026-08-20,18,1818,R,42,NR,1,7220.00
HOGAR-005761,ENHOGAR,2026-08-21,19,1919,U,49,F,4,7357.00
HOGAR-005762,ENHOGAR,2026-08-22,20,2020,U,56,M,7,7494.00
HOGAR-005763,ENHOGAR,2026-08-23,21,2121,R,63,X,2,7631.00
HOGAR-005764,ENHOGAR,2026-08-24,22,2222,U,70,NR,5,7768.00
HOGAR-005765,ENHOGAR,2026-08-25,01,0123,U,77,F,8,7905.00
HOGAR-005766,ENHOGAR,2026-08-26,02,0224,R,84,M,3,8042.00
HOGAR-005767,ENHOGAR,2026-08-27,03,0325,U,18,X,6,8179.00
HOGAR-005768,ENHOGAR,2026-08-28,04,0426,U,25,NR,1,8316.00
HOGAR-005769,ENHOGAR,2026-08-01,05,0527,R,32,F,0,8453.00
HOGAR-005770,ENHOGAR,2026-08-02,06,0628,U,39,M,7,990.00
HOGAR-005771,ENHOGAR,2026-08-03,07,0729,U,46,X,2,1127.00
HOGAR-005772,ENHOGAR,2026-08-04,08,0830,R,53,NR,5,1264.00
HOGAR-005773,ENHOGAR,2026-08-05,09,0931,U,60,F,8,1401.00
HOGAR-005774,ENHOGAR,2026-08-06,10,1032,U,67,M,3,1538.00
HOGAR-005775,ENHOGAR,2026-08-07,11,1133,R,74,X,6,1675.00
HOGAR-005776,ENHOGAR,2026-08-08,12,1234,U,81,NR,1,1812.00
HOGAR-005777,ENHOGAR,2026-08-09,13,1335,U,88,F,4,1949.00
HOGAR-005778,ENHOGAR,2026-08-10,14,1436,R,22,M,7,2086.00
HOGAR-005779,ENHOGAR,2026-08-11,15,1537,U,29,X,2,2223.00
HOGAR-005780,ENHOGAR,2026-08-12,16,1638,U,36,NR,5,2360.00
HOGAR-005781,ENHOGAR,2026-08-13,17,1739,R,43,F,8,2497.00
HOGAR-005782,ENHOGAR,2026-08-14,18,1840,U,50,M,3,2634.00
HOGAR-005783,ENHOGAR,2026-08-15,19,1941,U,57,X,6,2771.00
HOGAR-005784,ENHOGAR,2026-08-16,20,2042,R,64,NR,1,2908.00
HOGAR-005785,ENHOGAR,2026-08-17,21,2143,U,71,F,4,3045.00
HOGAR-005786,ENHOGAR,2026-08-18,22,2244,U,78,M,7,3182.00
HOGAR-005787,ENHOGAR,2026-08-19,01,0145,R,85,X,2,3319.00
HOGAR-005788,ENHOGAR,2026-08-20,02,0246,U,19,NR,5,3456.00
HOGAR-005789,ENHOGAR,2026-08-21,03,0347,U,26,F,8,3593.00
HOGAR-005790,ENHOGAR,2026-08-22,04,0448,R,33,M,3,3730.00
HOGAR-005791,ENHOGAR,2026-08-23,05,0549,U,40,X,6,3867.00
HOGAR-005792,ENHOGAR,2026-08-24,06,0650,U,47,NR,1,4004.00
HOGAR-005793,ENHOGAR,2026-08-25,07,0751,R,54,F,4,4141.00
HOGAR-005794,ENHOGAR,2026-08-26,08,0852,U,61,M,7,4278.00
HOGAR-005795,ENHOGAR,2026-08-27,09,0953,U,68,X,2,4415.00
HOGAR-005796,ENHOGAR,2026-08-28,10,1054,R,75,NR,5,4552.00
HOGAR-005797,ENHOGAR,2026-08-01,11,1155,U,82,F,8,4689.00
HOGAR-005798,ENHOGAR,2026-08-02,12,1256,U,89,M,3,4826.00
HOGAR-005799,ENHOGAR,2026-08-03,13,1357,R,23,X,6,4963.00
HOGAR-005800,ENHOGAR,2026-08-04,14,1458,U,30,NR,1,5100.00
HOGAR-005801,ENHOGAR,2026-08-05,15,1559,U,37,F,4,5237.00
HOGAR-005802,ENHOGAR,2026-08-06,16,1660,R,44,M,7,5374.00
HOGAR-005803,ENHOGAR,2026-08-07,17,1761,U,51,X,2,5511.00
HOGAR-005804,ENHOGAR,2026-08-08,18,1862,U,58,NR,5,5648.00
HOGAR-005805,ENHOGAR,2026-08-09,19,1963,R,65,F,8,5785.00
HOGAR-005806,ENHOGAR,2026-08-10,20,2064,U,72,M,3,5922.00
HOGAR-005807,ENHOGAR,2026-08-11,21,2165,U,79,X,6,6059.00
HOGAR-005808,ENHOGAR,2026-08-12,22,2266,R,86,NR,1,6196.00
HOGAR-005809,ENHOGAR,2026-08-13,01,0167,U,20,F,4, 6333.00 
HOGAR-005810,ENHOGAR,2026-08-14,02,0268,U,27,M,7,6470.00
HOGAR-005811,ENHOGAR,2026-08-15,03,0369,R,34,X,2,6607.00
HOGAR-005812,ENHOGAR,2026-08-16,04,0470,U,41,NR,5,6744.00
HOGAR-005813,ENHOGAR,2026-08-17,05,0571,U,48,F,8,6881.00
HOGAR-005814,ENHOGAR,2026-08-18,06,0672,R,55,M,3,7018.00
HOGAR-005815,ENHOGAR,2026-08-19,07,0773,U,62,X,6,7155.00
HOGAR-005816,ENHOGAR,2026-08-20,08,0874,U,69,NR,1,7292.00
HOGAR-005817,ENHOGAR,2026-08-21,09,0975,R,76,F,4,7429.00
HOGAR-005818,ENHOGAR,2026-08-22,10,1076,U,83,M,7,7566.00
HOGAR-005819,ENHOGAR,2026-08-23,11,1177,U,90,X,2,7703.00
HOGAR-005820,ENHOGAR,2026-08-24,12,1278,R,24,NR,5,7840.00
HOGAR-005821,ENHOGAR,2026-08-25,13,1379,U,31,F,8,7977.00
HOGAR-005822,ENHOGAR,2026-08-26,14,1480,U,38,M,3,8114.00
HOGAR-005823,ENHOGAR,2026-08-27,15,1581,R,45,X,6,8251.00
HOGAR-005824,ENHOGAR,2026-08-28,16,1682,U,52,NR,1,8388.00
HOGAR-005825,ENHOGAR,2026-08-01,17,1783,U,59,F,4,925.00
HOGAR-005826,ENHOGAR,2026-08-02,18,1884,R,66,M,7,1062.00
HOGAR-005827,ENHOGAR,2026-08-03,19,1985,U,73,X,2,1199.00
HOGAR-005828,ENHOGAR,2026-08-04,20,2086,U,80,NR,5,1336.00
HOGAR-005829,ENHOGAR,2026-08-05,21,2187,R,87,F,8,1473.00
HOGAR-005830,ENHOGAR,2026-08-06,22,2288,U,21,M,3,1610.00
HOGAR-005831,ENHOGAR,2026-08-07,01,0189,U,28,X,6,1747.00
HOGAR-005832,ENHOGAR,2026-08-08,02,0290,R,35,NR,1,1884.00
HOGAR-005833,ENHOGAR,2026-08-09,03,0391,U,42,F,4,2021.00
HOGAR-005834,ENHOGAR,2026-08-10,04,0492,U,49,M,7,2158.00
HOGAR-005835,ENHOGAR,2026-08-11,05,0593,R,56,X,2,2295.00
HOGAR-005836,ENHOGAR,2026-08-12,06,0694,U,63,NR,5,2432.00
HOGAR-005837,ENHOGAR,2026-08-13,07,0795,U,70,F,8,2569.00
HOGAR-005838,ENHOGAR,2026-08-14,08,0896,R,77,M,3,2706.00
HOGAR-005839,ENHOGAR,2026-08-15,09,0997,U,84,X,6,2843.00
HOGAR-005840,ENHOGAR,2026-08-16,10,1098,U,18,NR,1,2980.00
HOGAR-005841,ENHOGAR,2026-08-17,11,1199,R,25,F,4,3117.00
HOGAR-005842,ENHOGAR,2026-08-18,12,1201,U,32,M,7,3254.00
HOGAR-005843,ENHOGAR,2026-08-19,13,1302,U,39,X,2,3391.00
HOGAR-005844,ENHOGAR,2026-08-20,14,1403,R,46,NR,5,3528.00
HOGAR-005845,ENHOGAR,2026-08-21,15,1504,U,53,F,8,3665.00
HOGAR-005846,ENHOGAR,2026-08-22,16,1605,U,60,M,3,3802.00
HOGAR-005847,ENHOGAR,2026-08-23,17,1706,R,67,X,6,3939.00
HOGAR-005848,ENHOGAR,2026-08-24,18,1807,U,74,NR,1,4076.00
HOGAR-005849,ENHOGAR,2026-08-25,19,1908,U,81,F,4,4213.00
HOGAR-005850,ENHOGAR,2026-08-26,20,2009,R,88,M,7,4350.00
HOGAR-005851,ENHOGAR,2026-08-27,21,2110,U,22,X,2,4487.00
HOGAR-005852,ENHOGAR,2026-08-28,22,2211,U,29,NR,5,4624.00
HOGAR-005853,ENHOGAR,2026-08-01,01,0112,R,36,F,8,4761.00
HOGAR-005854,ENHOGAR,2026-08-02,02,0213,U,43,M,3,4898.00
HOGAR-005855,ENHOGAR,2026-08-03,03,0314,U,50,X,6,5035.00
HOGAR-005856,ENHOGAR,2026-08-04,04,0415,R,57,NR,1,5172.00
HOGAR-005857,ENHOGAR,2026-08-05,05,0516,U,64,F,4,5309.00
HOGAR-005858,ENHOGAR,2026-08-06,06,0617,U,71,M,7,5446.00
HOGAR-005859,ENHOGAR,2026-08-07,07,0718,R,78,X,2,5583.00
HOGAR-005860,,2026-08-08,08,0819,U,85,NR,5,5720.00
HOGAR-005861,ENHOGAR,2026-08-09,09,0920,U,19,F,8,5857.00
HOGAR-005862,ENHOGAR,2026-08-10,10,1021,R,26,M,3,5994.00
HOGAR-005863,ENHOGAR,2026-08-11,11,1122,U,33,X,6,6131.00
HOGAR-005864,ENHOGAR,2026-08-12,12,1223,U,40,Z,1,6268.00
HOGAR-005865,ENHOGAR,2026-08-13,13,1324,R,47,F,4,6405.00
HOGAR-005866,ENHOGAR,2027-01-01,14,1425,U,54,M,7,6542.00
HOGAR-005867,ENHOGAR,2026-08-15,15,1526,U,61,X,2,6679.00
HOGAR-005868,ENHOGAR,2026-08-16,16,1627,R,68,NR,5,6816.00
HOGAR-005869,ENHOGAR,2026-08-17,17,1728,U,75,F,8,6953.00
HOGAR-005870,ENHOGAR,2026-08-18,18,1829,U,82,M,3,7090.00
HOGAR-005871,ENHOGAR,2026-08-19,19,1930,R,89,X,6,7227.00
HOGAR/005872,ENHOGAR,2026-08-20,20,2031,U,23,NR,1,7364.00
HOGAR-005873,ENHOGAR,2026-08-21,21,2132,U,30,F,4,7501.00
HOGAR-005874,ENHOGAR,2026-08-22,22,2233,R,37,M,7,7638.00
HOGAR-005875,ENHOGAR,2026-08-23,01,0134,U,44,X,2,7775.00
HOGAR-005876,ENHOGAR,2026-08-24,02,0235,U,51,NR,5,7912.00
HOGAR-005877,ENHOGAR,2026-08-25,03,0336,R,58,F,8,8049.00
HOGAR-005878,ENHOGAR,2026-08-26,04,0437,U,65,M,3,8186.00
HOGAR-005879,ENHOGAR,2026-08-27,05,0538,U,72,X,6,8323.00
HOGAR-005880,ENHOGAR,2026-08-28,06,0639,R,79,NR,1,8460.00
HOGAR-005881,ENHOGAR,2026-08-01,07,0740,U,86,F,4,997.00
HOGAR-005882,ENHOGAR,2026-08-02,08,0841,U,20,M,7,1134.00
HOGAR-005883,ENHOGAR,2026-08-03,09,0942,R,27,X,2,1271.00
HOGAR-005884,ENHOGAR,2026-08-04,10,1043,U,34,NR,5,1408.00
HOGAR-005885,ENHOGAR,2026-08-05,11,1144,U,41,F,8,1545.00
HOGAR-005886,ENHOGAR,2026-08-06,12,1245,R,48,M,3,1682.00
HOGAR-005887,ENHOGAR,2026-08-07,13,1346,U,55,X,6,1819.00
HOGAR-005888,ENHOGAR,2026-08-08,14,1447,U,62,NR,1,1956.00
HOGAR-005889,ENHOGAR,2026-08-09,15,1548,R,69,F,4,2093.00
HOGAR-005890,ENHOGAR,2026-08-10,16,1649,U,76,M,7,2230.00
HOGAR-005891,ENHOGAR,2026-08-11,17,1750,U,83,X,2,2367.00
HOGAR-005892,ENHOGAR,2026-08-12,18,1851,R,90,NR,5,2504.00
HOGAR-005893,ENHOGAR,2026-08-13,19,1952,U,24,F,8,2641.00
HOGAR-005894,ENHOGAR,2026-08-14,20,2053,U,31,M,3,2778.00
HOGAR-005895,ENHOGAR,2026-08-15,21,2154,R,38,X,6,2915.00
HOGAR-005896,ENHOGAR,2026-08-16,22,2255,U,45,NR,1,3052.00
HOGAR-005897,ENHOGAR,2026-08-17,01,0156,U,52,F,4,3189.00
HOGAR-005898,ENHOGAR,2026-08-18,02,0257,R,59,M,7,3326.00
HOGAR-005899,ENHOGAR,2026-08-19,03,0358,U,66,X,2,3463.00
HOGAR-005900,ENHOGAR,2026-08-20,04,0459,U,73,NR,5,3600.00
HOGAR-005901,ENHOGAR,2026-08-21,05,0560,R,80,F,8,3737.00
HOGAR-005902,ENHOGAR,2026-08-22,06,0661,U,87,M,3,3874.00
HOGAR-005903,ENHOGAR,2026-08-23,07,0762,U,21,X,6,4011.00
HOGAR-005904,ENHOGAR,2026-08-24,08,0863,R,28,NR,1,4148.00
HOGAR-005905,ENHOGAR,2026-08-25,09,0964,U,35,F,4,4285.00
HOGAR-005906,ENHOGAR,2026-08-26,10,1065,U,42,M,7,4422.00
HOGAR-005907,ENHOGAR,2026-08-27,11,1166,R,49,X,2,4559.00
HOGAR-005908,ENHOGAR,2026-08-28,12,1267,U,56,NR,5,4696.00
HOGAR-005909,ENHOGAR,2026-08-01,13,1368,U,63,F,8,4833.00
HOGAR-005910,ENHOGAR,2026-08-02,14,1469,R,70,M,3,4970.00
HOGAR-005911,ENHOGAR,2026-08-03,15,1570,U,77,X,6,5107.00
HOGAR-005912,ENHOGAR,2026-08-04,16,1671,U,84,NR,1,5244.00
HOGAR-005913,ENHOGAR,2026-08-05,17,1772,R,18,F,4,5381.00
HOGAR-005914,ENHOGAR,2026-08-06,18,1873,U,25,M,7,5518.00
HOGAR-005915,ENHOGAR,2026-08-07,19,1974,U,32,X,2,5655.00
HOGAR-005916,ENHOGAR,2026-08-08,20,2075,R,39,NR,5,5792.00
HOGAR-005917,ENHOGAR,2026-08-09,21,2176,U,46,F,8,5929.00
HOGAR-005918,ENHOGAR,2026-08-10,22,2277,U,53,M,3,6066.00
HOGAR-005919,ENHOGAR,2026-08-11,01,0178,R,60,X,6,6203.00
HOGAR-005920,ENHOGAR,2026-08-12,02,0279,U,67,NR,1,6340.00
HOGAR-005921,ENHOGAR,2026-08-13,03,0380,U,74,F,4,6477.00
HOGAR-005922,ENHOGAR,2026-08-14,04,0481,R,81,M,7,6614.00
HOGAR-005923,ENHOGAR,2026-08-15,05,0582,U,88,X,2,6751.00
HOGAR-005924,ENHOGAR,2026-08-16,06,0683,U,22,NR,5,6888.00
HOGAR-005925,ENHOGAR,2026-08-17,07,0784,R,29,F,8,7025.00
HOGAR-005926,ENHOGAR,2026-08-18,08,0885,U,36,M,3,7162.00
HOGAR-005927,ENHOGAR,2026-08-19,09,0986,U,43,X,6,7299.00
HOGAR-005928,ENHOGAR,2026-08-20,10,1087,R,50,NR,1,7436.00
HOGAR-005929,ENHOGAR,2026-08-21,11,1188,U,57,F,4,7573.00
HOGAR-005930,ENHOGAR,2026-08-22,12,1289,U,64,M,7,7710.00
HOGAR-005931,ENHOGAR,2026-08-23,13,1390,R,71,X,2,7847.00
HOGAR-005932,ENHOGAR,2026-08-24,14,1491,U,78,NR,5,7984.00
HOGAR-005933,ENHOGAR,2026-08-25,15,1592,U,85,F,8,8121.00
HOGAR-005934,ENHOGAR,2026-08-26,16,1693,R,19,M,3,8258.00
HOGAR-005935,ENHOGAR,2026-08-27,17,1794,U,26,X,6,8395.00
HOGAR-005936,ENHOGAR,2026-08-28,18,1895,U,33,NR,1,932.00
HOGAR-005937,ENHOGAR,2026-08-01,19,1996,R,40,F,4,1069.00
HOGAR-005938,ENHOGAR,2026-08-02,20,2097,U,47,M,7,1206.00
HOGAR-005939,ENHOGAR,2026-08-03,21,2198,U,54,X,2,1343.00
HOGAR-005940,ENHOGAR,2026-08-04,22,2299,R,61,NR,5,1480.00
HOGAR-005941,ENHOGAR,2026-08-05,01,0101,U,68,F,8,1617.00
HOGAR-005942,ENHOGAR,2026-08-06,02,0202,U,75,M,3,1754.00
HOGAR-005943,ENHOGAR,2026-08-07,03,0303,R,82,X,6,1891.00
HOGAR-005944,ENHOGAR,2026-08-08,04,0404,U,89,NR,1,2028.00
HOGAR-005945,ENHOGAR,2026-08-09,05,0505,U,23,F,4,2165.00
HOGAR-005946,ENHOGAR,2026-08-10,06,0606,R,30,M,7,2302.00
HOGAR-005947,ENHOGAR,2026-08-11,07,0707,U,37,X,2,2439.00
HOGAR-005948,ENHOGAR,2026-08-12,08,0808,U,44,NR,5,2576.00
HOGAR-005949,ENHOGAR,2026-08-13,09,0909,R,51,F,8,2713.00
HOGAR-005950,ENHOGAR,2026-08-14,10,1010,U,58,M,3,2850.00
HOGAR-005951,ENHOGAR,2026-08-15,11,1111,U,65,X,6,2987.00
HOGAR-005952,ENHOGAR,2026-08-16,12,1212,R,72,NR,1,3124.00
HOGAR-005953,ENHOGAR,2026-08-17,13,1313,U,79,F,4,3261.00
HOGAR-005954,ENHOGAR,2026-08-18,14,1414,U,86,M,7,3398.00
HOGAR-005955,ENHOGAR,2026-08-19,15,1515,R,20,X,2,3535.00
HOGAR-005956,ENHOGAR,2026-08-20,16,1616,U,27,NR,5,3672.00
HOGAR-005957,ENHOGAR,2026-08-21,17,1717,U,34,F,8,3809.00
HOGAR-005958,ENHOGAR,2026-08-22,18,1818,R,41,M,3,3946.00
HOGAR-005959,ENHOGAR,2026-08-23,19,1919,U,48,X,6,4083.00
HOGAR-005960,ENHOGAR,2026-08-24,20,2020,U,55,NR,1,4220.00
HOGAR-005961,ENHOGAR,2026-08-25,21,2121,R,62,F,4,4357.00
HOGAR-005962,ENHOGAR,2026-08-26,22,2222,U,69,M,7,4494.00
HOGAR-005963,ENHOGAR,2026-08-27,01,0123,U,76,X,2,4631.00
HOGAR-005964,ENHOGAR,2026-08-28,02,0224,R,83,NR,5,4768.00
HOGAR-005965,ENHOGAR,2026-08-01,03,0325,U,90,F,8,4905.00
HOGAR-005966,ENHOGAR,2026-08-02,04,0426,U,24,M,3, 5042.00 
HOGAR-005967,ENHOGAR,2026-08-03,05,0527,R,31,X,6,5179.00
HOGAR-005968,ENHOGAR,2026-08-04,06,0628,U,38,NR,1,5316.00
HOGAR-005969,ENHOGAR,2026-08-05,07,0729,U,45,F,4,5453.00
HOGAR-005970,ENHOGAR,2026-08-06,08,0830,R,52,M,7,5590.00
HOGAR-005971,ENHOGAR,2026-08-07,09,0931,U,59,X,2,5727.00
HOGAR-005972,ENHOGAR,2026-08-08,10,1032,U,66,NR,5,5864.00
HOGAR-005973,ENHOGAR,2026-08-09,11,1133,R,73,F,8,6001.00
HOGAR-005974,ENHOGAR,2026-08-10,12,1234,U,80,M,3,6138.00
HOGAR-005975,ENHOGAR,2026-08-11,13,1335,U,87,X,6,6275.00
HOGAR-005976,ENHOGAR,2026-08-12,14,1436,R,21,NR,1,6412.00
HOGAR-005977,ENHOGAR,2026-08-13,15,1537,U,28,F,4,6549.00
HOGAR-005978,ENHOGAR,2026-08-14,16,1638,U,35,M,7,6686.00
HOGAR-005979,ENHOGAR,2026-08-15,17,1739,R,42,X,2,6823.00
HOGAR-005980,ENHOGAR,2026-08-16,18,1840,U,49,NR,5,6960.00
HOGAR-005981,ENHOGAR,2026-08-17,19,1941,U,56,F,8,7097.00
HOGAR-005982,ENHOGAR,2026-08-18,20,2042,R,63,M,3,
HOGAR-005983,ENHOGAR,2026-08-19,21,2143,U,70,X,6,7371.00
HOGAR-005984,ENHOGAR,2026-08-20,22,2244,U,77,NR,1,7508.00
HOGAR-005985,ENHOGAR,2026-08-21,01,0145,R,84,F,4,7645.00
HOGAR-005986,ENHOGAR,2026-08-22,02,0246,U,18,M,7,7782.00
HOGAR-005987,ENHOGAR,2026-08-23,03,0347,U,25,X,2,7919.00
HOGAR-005988,ENHOGAR,2026-08-24,04,0448,R,32,NR,5,8056.00
HOGAR-005989,ENHOGAR,2026-08-25,05,0549,U,39,F,8,8193.00
HOGAR-005990,ENHOGAR,2026-08-26,06,0650,U,46,M,3,8330.00
HOGAR-005991,ENHOGAR,2026-08-27,07,0751,R,53,X,6,8467.00
HOGAR-005992,ENHOGAR,2026-08-28,08,0852,U,60,NR,1,1004.00
HOGAR-005993,ENHOGAR,2026-08-01,09,0953,U,67,F,4,1141.00
HOGAR-005994,ENHOGAR,2026-08-02,10,1054,R,74,M,7,1278.00
HOGAR-005995,ENHOGAR,2026-08-03,11,1155,U,81,X,2,1415.00
HOGAR-005996,ENHOGAR,2026-08-04,12,1256,U,88,NR,5,1552.00
HOGAR-005997,ENHOGAR,2026-08-05,13,1357,R,22,F,8,1689.00
HOGAR-005998,ENHOGAR,2026-08-06,14,1458,U,29,M,3,1826.00
HOGAR-005999,ENHOGAR,2026-08-07,15,1559,U,36,X,6,1963.00
HOGAR-006000,ENHOGAR,2026-08-08,16,1660,R,43,NR,1,2100.00
HOGAR-006001,ENHOGAR,2026-08-09,17,1761,U,50,F,4,2237.00
HOGAR-006002,ENHOGAR,2026-08-10,18,1862,U,57,M,7,2374.00
HOGAR-006003,ENHOGAR,2026-08-11,19,1963,R,64,X,2,2511.00
HOGAR-006004,ENHOGAR,2026-08-12,20,2064,U,71,NR,5,2648.00
HOGAR-006005,ENHOGAR,2026-08-13,21,2165,U,78,F,8,2785.00
HOGAR-006006,ENHOGAR,2026-08-14,22,2266,R,85,M,3,2922.00
HOGAR-006007,ENHOGAR,2026-08-15,01,0167,U,19,X,6,3059.00
HOGAR-006008,ENHOGAR,2026-08-16,02,0268,U,26,NR,1,3196.00
HOGAR-006009,ENHOGAR,2026-08-17,03,0369,R,33,F,4,3333.00
HOGAR-006010,ENHOGAR,2026-08-18,04,0470,U,40,M,7,3470.00
HOGAR-006011,ENHOGAR,2026-08-19,05,0571,U,47,X,2,3607.00
HOGAR-006012,ENHOGAR,2026-08-20,06,0672,R,54,NR,5,3744.00
HOGAR-006013,ENHOGAR,2026-08-21,07,0773,U,61,F,8,3881.00
HOGAR-006014,ENHOGAR,2026-08-22,08,0874,U,68,M,3,4018.00
HOGAR-006015,ENHOGAR,2026-08-23,09,0975,R,75,X,6,4155.00
HOGAR-006016,ENHOGAR,2026-08-24,10,1076,U,82,NR,1,4292.00
HOGAR-006017,ENHOGAR,2026-08-25,11,1177,U,89,F,4,4429.00
HOGAR-006018,ENHOGAR,2026-08-26,12,1278,R,23,M,7,4566.00
HOGAR-006019,ENHOGAR,2026-08-27,13,1379,U,30,X,2,4703.00
HOGAR-006020,ENHOGAR,2026-08-28,14,1480,U,37,NR,5,4840.00
HOGAR-006021,ENHOGAR,2026-08-01,15,1581,R,44,F,8,4977.00
HOGAR-006022,ENHOGAR,2026-08-02,16,1682,U,51,M,3,5114.00
HOGAR-006023,ENHOGAR,2026-08-03,17,1783,U,58,X,6,5251.00
HOGAR-006024,ENHOGAR,2026-08-04,18,1884,R,65,NR,1,5388.00
HOGAR-006025,ENHOGAR,2026-08-05,19,1985,U,72,F,4,5525.00
HOGAR-006026,ENHOGAR,2026-08-06,20,2086,U,79,M,7,5662.00
HOGAR-006027,ENHOGAR,2026-08-07,21,2187,R,86,X,2,5799.00
HOGAR-006028,ENHOGAR,2026-08-08,22,2288,U,20,NR,5,5936.00
HOGAR-006029,ENHOGAR,2026-08-09,01,0189,U,27,F,8,6073.00
HOGAR-006030,ENHOGAR,2026-08-10,02,0290,R,34,M,3,6210.00
HOGAR-006031,ENHOGAR,2026-08-11,03,0391,U,41,X,6,6347.00
HOGAR-006032,ENHOGAR,2026-08-12,04,0492,U,48,NR,1,6484.00
HOGAR-006033,ENHOGAR,2026-08-13,05,0593,R,55,F,4,6621.00
HOGAR-006034,ENHOGAR,2026-08-14,06,0694,U,62,M,7,6758.00
HOGAR-006035,ENHOGAR,2026-08-15,07,0795,U,69,X,2,6895.00
HOGAR-006036,ENHOGAR,2026-08-16,08,0896,R,76,NR,5,-25.00
HOGAR-006037,ENHOGAR,2026-08-17,09,0997,U,83,F,8,7169.00
HOGAR-006038,ENHOGAR,2026-08-18,10,1098,U,90,M,3,7306.00
HOGAR-006039,ENHOGAR,2026-08-19,11,1199,R,24,X,6,7443.00
HOGAR-006040,ENHOGAR,2026-08-20,12,1201,U,31,NR,1,7580.00
HOGAR-006041,ENHOGAR,2026-08-21,13,1302,U,38,F,4,7717.00
HOGAR-006042,ENHOGAR,2026-08-22,14,1403,R,45,M,7,7854.00
HOGAR-006043,ENHOGAR,2026-08-23,15,1504,U,52,X,2,7991.00
HOGAR-006044,ENHOGAR,2026-08-24,16,1605,U,59,NR,5,8128.00
HOGAR-006045,ENHOGAR,2026-08-25,17,1706,R,66,F,8,8265.00
HOGAR-006046,ENHOGAR,2026-08-26,18,1807,U,73,M,3,8402.00
HOGAR-006047,ENHOGAR,2026-08-27,19,1908,U,80,X,6,939.00
HOGAR-006048,ENHOGAR,2026-08-28,20,2009,R,87,NR,1,1076.00
HOGAR-006049,ENHOGAR,2026-08-01,21,2110,U,21,F,4,1213.00
HOGAR-006050,ENHOGAR,2026-08-02,22,2211,U,28,M,7,1350.00
HOGAR-006051,ENHOGAR,2026-08-03,01,0112,R,35,X,2,1487.00
HOGAR-006052,ENHOGAR,2026-08-04,02,0213,U,42,NR,5,1624.00
HOGAR-006053,ENHOGAR,2026-08-05,03,0314,U,49,F,8,1761.00
HOGAR-006054,ENHOGAR,2026-08-06,04,0415,R,56,M,3,1898.00
HOGAR-006055,ENHOGAR,2026-08-07,05,0516,U,63,X,6,2035.00
HOGAR-006056,ENHOGAR,2026-08-08,06,0617,U,70,NR,1,2172.00
HOGAR-006057,ENHOGAR,2026-08-09,07,0718,R,77,F,4,2309.00
HOGAR-006058,ENHOGAR,2026-08-10,08,0819,U,84,M,7,2446.00
HOGAR-006059,ENHOGAR,2026-08-11,09,0920,U,18,X,2,2583.00
HOGAR-006060,ENHOGAR,2026-08-12,10,1021,R,25,NR,5,2720.00
HOGAR-006061,ENHOGAR,2026-08-13,11,1122,U,32,F,8,2857.00
HOGAR-006062,ENHOGAR,2026-08-14,12,1223,U,39,M,3,2994.00
HOGAR-006063,ENHOGAR,2026-08-15,13,1324,R,46,X,6,3131.00
HOGAR-006064,ENHOGAR,2026-08-16,14,1425,U,53,NR,1,3268.00
HOGAR-006065,ENHOGAR,2026-08-17,15,1526,U,60,F,4,3405.00
HOGAR-006066,ENHOGAR,2026-08-18,16,1627,R,67,M,7,3542.00
HOGAR-006067,ENHOGAR,2026-08-19,17,1728,U,74,X,2,3679.00
HOGAR-006068,ENHOGAR,2026-08-20,18,1829,U,81,NR,5,3816.00
HOGAR-006069,ENHOGAR,2026-08-21,19,1930,R,88,F,8,3953.00
HOGAR-006070,ENHOGAR,2026-08-22,20,2031,U,22,M,3,4090.00
HOGAR-006071,ENHOGAR,2026-08-23,21,2132,U,29,X,6,4227.00
HOGAR-006072,ENHOGAR,2026-08-24,22,2233,R,36,NR,1,4364.00
HOGAR-006073,ENHOGAR,2026-08-25,01,0134,U,43,F,4,4501.00
HOGAR-006074,ENHOGAR,2026-08-26,02,0235,U,50,M,7,4638.00
HOGAR-006075,ENHOGAR,2026-08-27,03,0336,R,57,X,2,4775.00
HOGAR-006076,ENHOGAR,2026-08-28,04,0437,U,64,NR,5,4912.00
HOGAR-006077,ENHOGAR,2026-08-01,05,0538,U,71,F,8,5049.00
HOGAR-006078,ENHOGAR,2026-08-02,06,0639,R,78,M,3,5186.00
HOGAR-006079,ENHOGAR,2026-08-03,07,0740,U,85,X,6,5323.00
